"code_commune","nom_commune","departement","population","nb_cambriolages","taux_pour_mille"
"51321","Lhéry","51",89,0,0
"51322","Lignon","51",118,0,0
"51336","Maffrécourt","51",59,0,0
"51341","Malmy","51",38,0,0
"51342","Mancy","51",233,0,0
"51344","Mardeuil","51",1457,5,6.8399453
"51353","Marsangis","51",45,0,0
"51363","Merlaut","51",275,0,0
"51371","Moivre","51",54,0,0
"51374","Mondement-Montgivroux","51",29,0,0
"51377","Montépreux","51",45,0,0
"51380","Montmirail","51",3535,8,4.0826164
"51386","Morsains","51",150,0,0
"51391","Muizon","51",2081,17,18.335892
"51393","Nanteuil-la-Forêt","51",300,0,0
"51396","Nesle-le-Repons","51",141,0,0
"51403","Nogent-l'Abbesse","51",542,0,0
"51415","Omey","51",203,0,0
"51421","Oyes","51",106,0,0
"51431","Pierry","51",1264,6,9.7905727
"51437","Poilly","51",94,0,0
"51438","Poix","51",68,0,0
"51441","Ponthion","51",103,0,0
"51443","Potangis","51",114,0,0
"51452","Rapsécourt","51",34,0,0
"51454","Reims","51",177674,387,3.6264962
"51456","Remicourt","51",58,0,0
"51459","Réveillon","51",109,0,0
"51465","Romery","51",160,0,0
"51469","Rouffy","51",111,0,0
"51470","Rouvroy-Ripont","51",5,0,0
"51473","Saint-Bon","51",91,0,0
"51474","Saint-Brice-Courcelles","51",3566,11,6.5061137
"51475","Saint-Chéron","51",63,0,0
"51480","Sainte-Gemme","51",135,0,0
"51489","Saint-Jean-devant-Possesse","51",31,0,0
"51492","Saint-Just-Sauvage","51",1456,6,7.5160856
"51497","Saint-Lumier-la-Populeuse","51",41,0,0
"51506","Saint-Memmie","51",5441,14,4.9929904
"51507","Sainte-Menehould","51",4146,6,2.4499796
"51509","Saint-Pierre","51",293,0,0
"51512","Saint-Quentin-sur-Coole","51",104,0,0
"51515","Saint-Remy-sur-Bussy","51",325,0,0
"51519","Saint-Thomas-en-Argonne","51",37,0,0
"51520","Saint-Utin","51",70,0,0
"51525","Sarry","51",2044,10,10.8333002
"51535","Sézanne","51",4576,10,3.5693117
"51538","Sogny-aux-Moulins","51",110,0,0
"51548","Somme-Vesle","51",342,0,0
"51556","Soudron","51",300,0,0
"51558","Soulières","51",143,0,0
"51562","Taissy","51",2194,15,15.2758357
"51563","Talus-Saint-Prix","51",106,0,0
"51567","Thiéblemont-Farémont","51",513,0,0
"51568","Thil","51",327,0,0
"51573","Tinqueux","51",10771,58,11.3499102
"51574","Togny-aux-Bœufs","51",138,0,0
"51589","Vanault-le-Châtel","51",160,0,0
"51591","Vandeuil","51",187,0,0
"51595","Vatry","51",143,0,0
"51602","Vavray-le-Petit","51",60,0,0
"51603","Vélye","51",228,0,0
"51612","Vertus",NA,3080,8,4.7003525
"51641","Villevenard","51",193,0,0
"51646","Virginy","51",82,0,0
"51649","Vitry-le-François","51",10996,20,2.9787706
"51650","Voilemont","51",47,0,0
"51652","Vouarces","51",63,0,0
"51658","Vroil","51",103,0,0
"51659","Wargemoulin-Hurlus","51",45,0,0
"51660","Warmeriville","51",2749,12,11.0985301
"51662","Witry-lès-Reims","51",4950,11,5.0230465
"52001","Ageville","52",290,0,0
"52002","Aigremont","52",23,0,0
"52003","Aillianville","52",148,0,0
"52004","Aingoulaincourt","52",11,0,0
"52007","Ambonville","52",82,0,0
"52009","Andilly-en-Bassigny","52",108,0,0
"52011","Annéville-la-Prairie","52",95,0,0
"52012","Annonville","52",28,0,0
"52013","Anrosey","52",121,0,0
"52014","Aprey","52",187,0,0
"52016","Arbot","52",60,0,0
"52017","Arc-en-Barrois","52",671,0,0
"52019","Arnancourt","52",78,0,0
"52022","Aubepierre-sur-Aube","52",180,0,0
"52027","Aujeurres","52",73,0,0
"52030","Autigny-le-Petit","52",57,0,0
"52033","Avrecourt","52",117,0,0
"52035","Baissey","52",167,0,0
"52043","Belmont","52",46,0,0
"52045","Bettancourt-la-Ferrée","52",1802,16,18.7573271
"52061","Bourdons-sur-Rognon","52",293,0,0
"52067","Brainville-sur-Meuse","52",69,0,0
"52069","Braux-le-Châtel","52",123,0,0
"52075","Briaucourt","52",168,0,0
"52084","Busson","52",44,0,0
"52085","Buxières-lès-Clefmont","52",25,0,0
"52089","Celles-en-Bassigny","52",71,0,0
"52090","Celsoy","52",87,0,0
"52094","Vals-des-Tilles","52",180,0,0
"52101","Champigneulles-en-Bassigny","52",36,0,0
"52103","Champigny-sous-Varennes","52",134,0,0
"52107","Chantraines","52",199,0,0
"52108","Charmes","52",151,0,0
"52113","Chassigny","52",243,0,0
"52115","Chatenay-Mâcheron","52",97,0,0
"52116","Chatenay-Vaudin","52",46,0,0
"52121","Chaumont","52",20827,56,4.4118964
"52129","Cirey-sur-Blaise","52",108,0,0
"52137","Colmier-le-Bas","52",22,0,0
"52138","Colmier-le-Haut","52",61,0,0
"52142","Consigny","52",79,0,0
"52145","Coublanc","52",119,0,0
"52147","Courcelles-en-Montagne","52",94,0,0
"52157","Curmont","52",12,0,0
"52161","Daillecourt","52",72,0,0
"52162","Dammartin-sur-Meuse","52",206,0,0
"52164","Damrémont","52",198,0,0
"52168","Dinteville","52",62,0,0
"52169","Domblain","52",86,0,0
"52174","Doncourt-sur-Meuse","52",40,0,0
"52179","Doulevant-le-Petit","52",17,0,0
"52183","Ecot-la-Combe","52",36,0,0
"52185","Enfonvelle","52",70,0,0
"52189","Le Val-d'Esnoms","52",347,0,0
"52195","Farincourt","52",35,0,0
"52196","Faverolles","52",102,0,0
"52198","Fays","52",61,0,0
"52200","Flagey","52",70,0,0
"52201","Flammerécourt","52",72,0,0
"52206","Frampas","52",154,0,0
"52208","Fresnes-sur-Apance","52",159,0,0
"52217","Germainvilliers","52",83,0,0
"52220","Giey-sur-Aujon","52",139,0,0
"52222","Gillaumé","52",30,0,0
"52234","Hâcourt","52",41,0,0
"52245","Humberville","52",57,0,0
"52247","Illoud","52",191,0,0
"52250","Joinville","52",2915,9,4.483743
"52254","Lachapelle-en-Blaisy","52",81,0,0
"52256","Lafauche","52",74,0,0
"52260","Lamancine","52",124,0,0
"52264","Laneuvelle","52",69,0,0
"52266","Laneuville-à-Rémy","52",68,0,0
"52269","Langres","52",7421,23,4.8912441
"52271","Lanques-sur-Rognon","52",213,0,0
"52272","Lanty-sur-Aube","52",114,0,0
"52275","Lavernoy","52",74,0,0
"52277","Lavilleneuve","52",57,0,0
"52288","Lezéville","52",106,0,0
"52290","Les Loges","52",124,0,0
"52291","Longchamp","52",59,0,0
"52295","Louvières","52",87,0,0
"52300","Magneux","52",150,0,0
"52301","Maisoncelles","52",53,0,0
"52304","Malaincourt-sur-Meuse","52",47,0,0
"52312","Mardor","52",55,0,0
"52313","Mareilles","52",139,0,0
"52316","Mathons","52",68,0,0
"52319","Mennouveaux","52",64,0,0
"52320","Merrey","52",93,0,0
"52321","Mertrud","52",183,0,0
"52325","Millières","52",115,0,0
"52328","Montcharvot","52",44,0,0
"52330","Montheries","52",76,0,0
"52336","Montreuil-sur-Blaise","52",129,0,0
"52342","Morionvilliers","52",24,0,0
"52344","Mouilleron","52",29,0,0
"52352","Ninville","52",62,0,0
"52356","Nomécourt","52",115,0,0
"52358","Noyers","52",97,0,0
"52360","Occey","52",168,0,0
"52362","Orbigny-au-Mont","52",138,0,0
"52366","Ormancey","52",73,0,0
"52367","Ormoy-lès-Sexfontaines","52",40,0,0
"52369","Orquevaux","52",70,0,0
"52371","Oudincourt","52",141,0,0
"52373","Ozières","52",34,0,0
"52374","Le Pailly","52",270,0,0
"52375","Palaiseul","52",52,0,0
"52385","Perrusse","52",28,0,0
"52390","Pisseloup","52",62,0,0
"52392","Plesnoy","52",106,0,0
"52393","Poinsenot","52",54,0,0
"52394","Poinson-lès-Fayl","52",199,0,0
"52396","Poinson-lès-Nogent","52",144,0,0
"52397","Poiseul","52",72,0,0
"52400","Le Châtelet-sur-Meuse","52",155,0,0
"52406","Pressigny","52",195,0,0
"52411","Puellemontier",NA,1301,5,6.6687154
"52413","Rachecourt-Suzémont","52",101,0,0
"52415","Rançonnières","52",127,0,0
"52416","Rangecourt","52",62,0,0
"52420","Reynel","52",129,0,0
"52424","Rivières-le-Bois","52",64,0,0
"52425","Rivière-les-Fosses","52",180,0,0
"52428","Rochefort-sur-la-Côte","52",66,0,0
"52433","Romain-sur-Meuse","52",89,0,0
"52436","Rouécourt","52",48,0,0
"52437","Rouelles","52",25,0,0
"52438","Rougeux","52",116,0,0
"52443","Sailly","52",33,0,0
"52445","Saint-Broingt-le-Bois","52",72,0,0
"52446","Saint-Broingt-les-Fosses","52",234,0,0
"52448","Saint-Dizier","52",22858,52,3.9565151
"52453","Saint-Maurice","52",125,0,0
"52464","Saulles","52",50,0,0
"52473","Signéville","52",86,0,0
"52474","Silvarouvres","52",32,0,0
"52476","Sommerécourt","52",75,0,0
"52482","Soulaucourt-sur-Mouzon","52",100,0,0
"52483","Soyers","52",63,0,0
"52486","Ternat","52",62,0,0
"52488","Thivet","52",276,0,0
"52489","Thol-lès-Millières","52",28,0,0
"52502","Valleret","52",59,0,0
"52504","Varennes-sur-Amance","52",255,0,0
"52505","Vaudrecourt","52",32,0,0
"52507","Vauxbons","52",55,0,0
"52513","Velles","52",63,0,0
"52515","Verseilles-le-Bas","52",109,0,0
"52516","Verseilles-le-Haut","52",46,0,0
"52518","Vesaignes-sur-Marne","52",103,0,0
"52523","Vignes-la-Côte","52",61,0,0
"52526","Villars-Santenoge","52",82,0,0
"52539","Violot","52",63,0,0
"52540","Vitry-en-Montagne","52",33,0,0
"52541","Vitry-lès-Nogent","52",205,0,0
"52542","Vivey","52",51,0,0
"52545","Voisines","52",98,0,0
"52546","Voncourt","52",17,0,0
"52549","Vroncourt-la-Côte","52",27,0,0
"53019","Bannes","53",119,0,0
"53026","Beaulieu-sur-Oudon","53",483,0,0
"53027","Beaumont-Pied-de-Bœuf","53",203,0,0
"53033","La Boissière","53",115,0,0
"53034","Bonchamp-lès-Laval","53",6302,42,15.427704
"53035","Bouchamps-lès-Craon","53",595,0,0
"53038","Boulay-les-Ifs","53",136,0,0
"53040","Bourgon","53",616,0,0
"53047","Carelles","53",246,0,0
"53051","Champéon","53",636,0,0
"53052","Champfrémont","53",282,0,0
"53054","Changé","53",6502,53,18.4027778
"53055","Chantrigné","53",599,0,0
"53062","Château-Gontier",NA,16584,48,5.4140005
"53078","Coudray","53",869,0,0
"53082","Courbeveille","53",631,0,0
"53084","Craon","53",4431,14,5.7236304
"53096","Ernée","53",5499,9,2.970297
"53097","Évron",NA,8252,17,3.7621158
"53130","Laval","53",49400,166,5.6366793
"53139","Loupfougères","53",408,0,0
"53140","Louverné","53",4344,30,15.2439024
"53147","Mayenne","53",12883,47,6.2499138
"53168","Nuillé-sur-Vicoin","53",1247,0,0
"53178","Peuton","53",222,0,0
"53180","Pommerieux","53",667,0,0
"53184","Préaux","53",158,0,0
"53189","Rennes-en-Grenouilles","53",112,0,0
"53198","Saint-Aubin-du-Désert","53",227,0,0
"53201","Saint-Berthevin","53",7479,61,17.0436615
"53204","Saint-Calais-du-Désert","53",396,0,0
"53209","Saint-Cyr-le-Gravelais","53",567,0,0
"53214","Saint-Erblon","53",153,0,0
"53225","Saint-Germain-le-Guillaume","53",507,0,0
"53233","Saint-Loup-du-Dorat","53",338,0,0
"53234","Saint-Loup-du-Gast","53",313,0,0
"53235","Sainte-Marie-du-Bois","53",226,0,0
"53236","Saint-Mars-du-Désert","53",162,0,0
"53246","Saint-Pierre-des-Nids","53",1748,6,5.3933401
"53251","Saint-Quentin-les-Anges","53",472,0,0
"53259","Senonnes","53",392,0,0
"53261","Soucé","53",139,0,0
"53264","Thorigné-en-Charnie","53",191,0,0
"53266","Trans","53",231,0,0
"53271","Villaines-la-Juhel","53",2671,7,4.2731623
"54002","Abbéville-lès-Conflans","54",240,0,0
"54010","Allamps","54",505,0,0
"54013","Amenoncourt","54",87,0,0
"54017","Angomont","54",75,0,0
"54026","Athienville","54",163,0,0
"54028","Auboué","54",2650,7,5.0651714
"54034","Avrainville","54",215,0,0
"54041","Bagneux","54",127,0,0
"54042","Bainville-aux-Miroirs","54",304,0,0
"54044","Barbas","54",204,0,0
"54050","Bathelémont","54",69,0,0
"54053","Bauzemont","54",154,0,0
"54060","Belleville","54",1512,6,8.4289516
"54066","Bettainvillers","54",374,0,0
"54068","Beuvezin","54",90,0,0
"54070","Bey-sur-Seille","54",196,0,0
"54074","Bienville-la-Petite","54",36,0,0
"54078","Blémerey","54",56,0,0
"54079","Blénod-lès-Pont-à-Mousson","54",4659,19,8.9243586
"54083","Bonviller","54",183,0,0
"54085","Borville","54",83,0,0
"54090","Bouxières-aux-Dames","54",4106,29,15.2390962
"54092","Bouzanville","54",64,0,0
"54094","Bralleville","54",171,0,0
"54095","Bratte","54",46,0,0
"54099","Briey",NA,8130,20,4.542837
"54101","Brouville","54",115,0,0
"54106","Bures","54",64,0,0
"54111","Chaligny","54",2729,8,5.7907396
"54115","Champigneulles","54",6551,15,4.2801822
"54116","Chanteheux","54",2111,5,5.387931
"54117","Chaouilley","54",111,0,0
"54121","Charmois","54",201,0,0
"54124","Chazelles-sur-Albe","54",50,0,0
"54138","Cosnes-et-Romain","54",2802,8,6.0462952
"54142","Crantenoy","54",147,0,0
"54144","Crévéchamps","54",341,0,0
"54157","Dieulouard","54",4581,14,6.0684872
"54159","Dombasle-sur-Meurthe","54",9424,19,4.1424615
"54164","Dommarie-Eulmont","54",74,0,0
"54165","Dommartemont","54",566,6,21.4285714
"54166","Dommartin-la-Chaussée","54",29,0,0
"54170","Domptail-en-l'Air","54",69,0,0
"54172","Doncourt-lès-Longuyon","54",297,0,0
"54178","Épiez-sur-Chiers","54",192,0,0
"54180","Erbéviller-sur-Amezule","54",68,0,0
"54184","Essey-lès-Nancy","54",8670,39,8.3112829
"54185","Étreval","54",59,0,0
"54187","Euvezin","54",107,0,0
"54191","Fenneviller","54",108,0,0
"54193","Fey-en-Haye","54",57,0,0
"54195","Flainval","54",159,0,0
"54197","Fléville-devant-Nancy","54",2171,11,10.7056071
"54203","Forcelles-Saint-Gorgon","54",168,0,0
"54204","Forcelles-sous-Gugney","54",85,0,0
"54209","Franconville","54",63,0,0
"54213","Friauville","54",364,0,0
"54215","Frouard","54",6444,19,5.741916
"54216","Froville","54",119,0,0
"54219","Gellenoncourt","54",81,0,0
"54224","Germonville","54",133,0,0
"54226","Gibeaumeix","54",177,0,0
"54229","Glonville","54",385,0,0
"54231","Gondrecourt-Aix","54",183,0,0
"54233","Gondrexon","54",31,0,0
"54240","Grosrouvres","54",53,0,0
"54242","Gye","54",283,0,0
"54244","Hagéville","54",111,0,0
"54246","Halloville","54",66,0,0
"54247","Hammeville","54",195,0,0
"54251","Harbouey","54",136,0,0
"54255","Haudonville","54",82,0,0
"54257","Heillecourt","54",5414,22,8.4522713
"54259","Herbéviller","54",214,0,0
"54263","Homécourt","54",6254,15,4.608559
"54268","Housséville","54",139,0,0
"54269","Hudiviller","54",313,0,0
"54270","Hussigny-Godbrange","54",3912,7,3.8120469
"54271","Igney","54",109,0,0
"54273","Jarny","54",8050,25,5.6995738
"54274","Jarville-la-Malgrange","54",9356,14,2.6832914
"54280","Jœuf","54",6392,24,6.6084924
"54282","Joppécourt","54",150,0,0
"54286","Labry","54",1554,7,9.7692945
"54291","Lalœuf","54",306,0,0
"54292","Lamath","54",180,0,0
"54293","Landécourt","54",86,0,0
"54300","Laneuveville-devant-Nancy","54",6630,24,7.9144482
"54304","Laxou","54",14771,30,3.7545267
"54305","Lay-Saint-Christophe","54",2355,16,14.9058613
"54308","Leintrey","54",151,0,0
"54310","Leménil-Mitry","54",2,0,0
"54313","Létricourt","54",224,0,0
"54314","Lexy","54",3904,17,9.3048714
"54317","Lironville","54",131,0,0
"54318","Liverdun","54",5580,9,3.4969813
"54321","Longlaville","54",2377,5,3.9842572
"54322","Longuyon","54",5134,12,4.0303301
"54323","Longwy","54",15679,44,5.0562918
"54328","Ludres","54",5843,24,8.846839
"54329","Lunéville","54",18262,54,5.0668778
"54332","Maidières","54",1492,10,13.1926121
"54337","Malavillers","54",122,0,0
"54339","Malzéville","54",7820,41,10.286001
"54344","Mangonville","54",208,0,0
"54349","Manonviller","54",172,0,0
"54351","Marbache","54",1665,5,6.3194596
"54356","Mattexey","54",62,0,0
"54357","Maxéville","54",10090,18,3.8838571
"54365","Merviller","54",327,0,0
"54367","Mexy","54",2300,5,4.7684183
"54368","Mignéville","54",170,0,0
"54377","Montigny","54",147,0,0
"54379","Mont-l'Étroit","54",93,0,0
"54382","Mont-Saint-Martin","54",9361,14,3.7764874
"54386","Moriviller","54",95,0,0
"54388","Mouacourt","54",71,0,0
"54389","Mouaville","54",106,0,0
"54394","Murville","54",239,0,0
"54395","Nancy","54",103671,275,3.7768416
"54399","Neuviller-sur-Moselle","54",250,0,0
"54401","Nonhigny","54",140,0,0
"54402","Norroy-le-Sec","54",431,0,0
"54407","Ognéville","54",87,0,0
"54408","Olley","54",220,0,0
"54409","Omelmont","54",192,0,0
"54412","Othe","54",37,0,0
"54413","Ozerailles","54",145,0,0
"54417","Parey-Saint-Césaire","54",248,0,0
"54419","Parux","54",69,0,0
"54422","Pettonville","54",65,0,0
"54430","Pompey","54",4780,13,5.5722246
"54431","Pont-à-Mousson","54",14190,30,3.9875467
"54433","Port-sur-Seille","54",232,0,0
"54435","Prény","54",374,0,0
"54438","Pulney","54",54,0,0
"54442","Quevilloncourt","54",96,0,0
"54445","Raville-sur-Sânon","54",106,0,0
"54446","Réchicourt-la-Petite","54",61,0,0
"54447","Réclonville","54",68,0,0
"54450","Reherrey","54",146,0,0
"54451","Réhon","54",3863,6,3.1031904
"54457","Remoncourt","54",39,0,0
"54458","Repaix","54",105,0,0
"54461","Romain","54",69,0,0
"54462","Rosières-aux-Salines","54",2810,9,7.0977918
"54464","Rouves","54",100,0,0
"54471","Saint-Boingt","54",76,0,0
"54475","Saint-Germain","54",156,0,0
"54477","Saint-Julien-lès-Gorze","54",162,0,0
"54479","Saint-Mard","54",104,0,0
"54481","Saint-Maurice-aux-Forges","54",103,0,0
"54482","Saint-Max","54",9913,23,4.009064
"54483","Saint-Nicolas-de-Port","54",7359,7,1.9087939
"54487","Saint-Rémy-aux-Bois","54",66,0,0
"54492","Sanzey","54",137,0,0
"54494","Saulxerotte","54",104,0,0
"54499","Seicheprey","54",104,0,0
"54501","Seranville","54",102,0,0
"54507","Sionviller","54",102,0,0
"54510","Sornéville","54",356,0,0
"54517","Thézey-Saint-Martin","54",200,0,0
"54524","Thumeréville","54",103,0,0
"54526","Tomblaine","54",9117,29,7.1251233
"54528","Toul","54",15768,36,4.4099723
"54531","Tramont-Saint-André","54",62,0,0
"54532","Tremblecourt","54",155,0,0
"54539","Vacqueville","54",230,0,0
"54544","Vandelainville","54",144,0,0
"54545","Vandeléville","54",209,0,0
"54547","Vandœuvre-lès-Nancy","54",29942,55,3.1920971
"54549","Varangéville","54",3536,13,6.8965517
"54551","Vaucourt","54",64,0,0
"54552","Vaudémont","54",70,0,0
"54554","Vaudigny","54",84,0,0
"54555","Vaxainville","54",83,0,0
"54556","Vého","54",112,0,0
"54560","Veney","54",49,0,0
"54561","Vennezey","54",37,0,0
"54564","Viéville-en-Haye","54",141,0,0
"54566","Vilcey-sur-Trey","54",145,0,0
"54567","Villacourt","54",360,0,0
"54568","Ville-au-Montois","54",242,0,0
"54575","Villers-la-Montagne","54",1570,7,9.0322581
"54576","Villers-le-Rond","54",109,0,0
"54577","Villers-lès-Moivrons","54",144,0,0
"54578","Villers-lès-Nancy","54",14718,33,3.9421788
"54580","Villerupt","54",10102,20,3.9367442
"54594","Xammes","54",174,0,0
"54599","Xonville","54",108,0,0
"54602","Han-devant-Pierrepont","54",144,0,0
"55005","Amanty","55",36,0,0
"55011","Andernay","55",236,0,0
"55022","Avioth","55",119,0,0
"55029","Bar-le-Duc","55",14607,35,3.7336839
"55032","Baudrémont","55",44,0,0
"55034","Bazeilles-sur-Othain","55",107,0,0
"55035","Bazincourt-sur-Saulx","55",141,0,0
"55037","Beaufort-en-Argonne","55",127,0,0
"55038","Beaulieu-en-Argonne","55",37,0,0
"55043","Belleville-sur-Meuse","55",3013,7,4.3887147
"55045","Belrupt-en-Verdunois","55",536,0,0
"55054","Bislée","55",63,0,0
"55055","Blanzée","55",12,0,0
"55060","Bonzée","55",366,0,0
"55064","Bouquemont","55",119,0,0
"55070","Brabant-sur-Meuse","55",118,0,0
"55071","Brandeville","55",165,0,0
"55080","Brixey-aux-Chanoines","55",77,0,0
"55087","Bure","55",93,0,0
"55089","Burey-la-Côte","55",86,0,0
"55100","Champougny","55",92,0,0
"55107","Chaumont-devant-Damvillers","55",46,0,0
"55108","Chaumont-sur-Aire","55",119,0,0
"55110","Chauvency-Saint-Hubert","55",209,0,0
"55115","Cierges-sous-Montfaucon","55",47,0,0
"55116","Le Claon","55",46,0,0
"55121","Combres-sous-les-Côtes","55",108,0,0
"55122","Commercy","55",5350,7,2.253065
"55127","Courcelles-en-Barrois","55",49,0,0
"55129","Courouvre","55",44,0,0
"55138","Culey","55",122,0,0
"55141","Dagonville","55",88,0,0
"55143","Damloup","55",129,0,0
"55156","Dombras","55",140,0,0
"55157","Dommartin-la-Montagne","55",51,0,0
"55160","Dompierre-aux-Bois","55",39,0,0
"55168","Duzey","55",46,0,0
"55170","Écurey-en-Verdunois","55",115,0,0
"55177","Érize-la-Petite","55",45,0,0
"55180","Esnes-en-Argonne","55",135,0,0
"55183","Étraye","55",40,0,0
"55186","Fains-Véel","55",2080,7,6.9381844
"55188","Flassigny","55",43,0,0
"55192","Fontaines-Saint-Clair","55",35,0,0
"55196","Frémeréville-sous-les-Côtes","55",129,0,0
"55207","Géry","55",50,0,0
"55210","Gimécourt","55",37,0,0
"55214","Givrauval","55",287,0,0
"55216","Gouraincourt","55",73,0,0
"55217","Goussaincourt","55",117,0,0
"55221","Guerpont","55",231,0,0
"55241","Heippes","55",86,0,0
"55252","Iré-le-Sec","55",144,0,0
"55257","Jouy-en-Argonne","55",61,0,0
"55260","Julvécourt","55",62,0,0
"55264","Kœur-la-Petite","55",256,0,0
"55270","Lahayville","55",27,0,0
"55280","Lanhères","55",54,0,0
"55281","Latour-en-Woëvre","55",84,0,0
"55289","Levoncourt","55",52,0,0
"55290","Lignières-sur-Aire","55",49,0,0
"55291","Ligny-en-Barrois","55",3677,11,4.7372954
"55292","Liny-devant-Dun","55",185,0,0
"55295","Lisle-en-Barrois","55",27,0,0
"55299","Loison","55",116,0,0
"55300","Longeaux","55",219,0,0
"55301","Longchamps-sur-Aire","55",121,0,0
"55306","Louppy-sur-Loison","55",124,0,0
"55310","Luzy-Saint-Martin","55",115,0,0
"55311","Maizeray","55",26,0,0
"55313","Malancourt","55",65,0,0
"55321","Marre","55",183,0,0
"55322","Marson-sur-Barboure","55",59,0,0
"55323","Martincourt-sur-Meuse","55",66,0,0
"55325","Maucourt-sur-Orne","55",51,0,0
"55332","Menaucourt","55",221,0,0
